pixel_index channel old_value new_value difference
20141 0 0 69 69
20143 0 0 73 73
20145 0 0 66 66
20147 0 0 75 75
20149 0 0 83 83
20151 0 0 84 84
20153 0 0 99 99
20155 0 0 101 101
20157 0 0 99 99
20159 0 0 111 111
20161 0 0 90 90
20163 0 0 62 62
20165 0 0 79 79
20167 0 0 99 99
20169 0 0 119 119
20171 0 0 120 120
20173 0 0 87 87
20175 0 0 64 64
20177 0 0 71 71
20179 0 0 85 85
20181 0 0 105 105
20183 0 0 105 105
20185 0 0 101 101
20187 0 0 95 95
20189 0 0 75 75
20191 0 0 72 72
20193 0 0 99 99
20195 0 0 115 115
20197 0 0 109 109
20199 0 0 105 105
20201 0 0 81 81
20203 0 0 75 75
20205 0 0 102 102
20207 0 0 103 103
20209 0 0 76 76
20211 0 0 84 84
20213 0 0 106 106
20215 0 0 90 90
20217 0 0 59 59
20219 0 0 87 87
20221 0 0 72 72
20223 0 0 65 65
20225 0 0 97 97
20227 0 0 92 92
20229 0 0 84 84
20231 0 0 71 71
20233 0 0 60 60
20235 0 0 70 70
20237 0 0 64 64
20239 0 0 89 89
20241 0 0 100 100
20243 0 0 80 80
20245 0 0 115 115
20247 0 0 109 109
20249 0 0 108 108
20251 0 0 107 107
20253 0 0 102 102
20255 0 0 104 104
20257 0 0 99 99
20259 0 0 92 92
20261 0 0 96 96
20263 0 0 94 94
20265 0 0 83 83
20267 0 0 82 82
20269 0 0 85 85
20271 0 0 88 88
20273 0 0 93 93
20275 0 0 104 104
20277 0 0 100 100
20279 0 0 64 64
20281 0 0 69 69
20283 0 0 106 106
20285 0 0 113 113
20287 0 0 104 104
20289 0 0 95 95
20291 0 0 103 103
20293 0 0 110 110
20295 0 0 111 111
20297 0 0 117 117
20299 0 0 114 114
20301 0 0 109 109
20303 0 0 111 111
20305 0 0 104 104
20307 0 0 96 96
20309 0 0 95 95
20311 0 0 105 105
20313 0 0 109 109
20315 0 0 93 93
20317 0 0 103 103
20319 0 0 94 94
20321 0 0 94 94
20323 0 0 92 92
20325 0 0 91 91
20327 0 0 91 91
20329 0 0 93 93
20331 0 0 101 101
20333 0 0 105 105
20335 0 0 129 129
20337 0 0 128 128
20339 0 0 134 134
20341 0 0 122 122
20343 0 0 90 90
20345 0 0 102 102
20347 0 0 98 98
20349 0 0 95 95
20351 0 0 101 101
20353 0 0 101 101
20355 0 0 105 105
20357 0 0 106 106
20359 0 0 100 100
20361 0 0 94 94
20363 0 0 124 124
20365 0 0 131 131
20367 0 0 99 99
20369 0 0 96 96
20371 0 0 106 106
20373 0 0 79 79
20377 0 0 67 67
20381 0 0 94 94
20385 0 0 77 77
20389 0 0 111 111
20393 0 0 90 90
20397 0 0 99 99
20401 0 0 88 88
20405 0 0 119 119
20409 0 0 70 70
20413 0 0 74 74
20417 0 0 108 108
20421 0 0 114 114
20425 0 0 112 112
20429 0 0 119 119
20433 0 0 96 96
20437 0 0 129 129
20441 0 0 120 120
20445 0 0 128 128
20768 0 0 27 27
20956 0 0 37 37
21918 0 0 19 19
22026 0 0 24 24
22216 0 0 25 25
22256 0 0 41 41
22304 0 0 30 30
22344 0 0 22 22
22518 0 0 21 21
22540 0 0 28 28
22638 0 0 21 21
22681 0 0 88 88
22685 0 0 83 83
22689 0 0 79 79
22693 0 0 78 78
22697 0 0 84 84
22699 0 0 89 89
22701 0 0 92 92
22703 0 0 84 84
22705 0 0 75 75
22707 0 0 78 78
22709 0 0 83 83
22711 0 0 84 84
22713 0 0 80 80
22715 0 0 89 89
22717 0 0 120 120
22719 0 0 112 112
22721 0 0 75 75
22723 0 0 73 73
22725 0 0 75 75
22727 0 0 75 75
22729 0 0 68 68
22731 0 0 65 65
22733 0 0 74 74
22735 0 0 82 82
22737 0 0 77 77
22739 0 0 76 76
22741 0 0 72 72
22743 0 0 67 67
22745 0 0 100 100
22747 0 0 99 99
22749 0 0 61 61
22751 0 0 65 65
22753 0 0 69 69
22755 0 0 76 76
22757 0 0 80 80
22759 0 0 65 65
22761 0 0 62 62
22763 0 0 67 67
22765 0 0 64 64
22767 0 0 59 59
22769 0 0 62 62
22771 0 0 60 60
22773 0 0 59 59
22775 0 0 67 67
22777 0 0 66 66
22779 0 0 69 69
22781 0 0 64 64
22783 0 0 53 53
22785 0 0 56 56
22787 0 0 67 67
22789 0 0 63 63
22791 0 0 61 61
22793 0 0 63 63
22795 0 0 59 59
22797 0 0 61 61
22799 0 0 73 73
22801 0 0 69 69
22803 0 0 58 58
22805 0 0 63 63
22807 0 0 64 64
22809 0 0 90 90
22811 0 0 87 87
22813 0 0 53 53
22815 0 0 52 52
22817 0 0 86 86
22819 0 0 85 85
22821 0 0 59 59
22823 0 0 61 61
22825 0 0 58 58
22827 0 0 77 77
22829 0 0 106 106
22831 0 0 92 92
22833 0 0 58 58
22835 0 0 56 56
22837 0 0 56 56
22839 0 0 55 55
22841 0 0 82 82
22843 0 0 73 73
22845 0 0 77 77
22847 0 0 93 93
22849 0 0 59 59
22851 0 0 49 49
22853 0 0 81 81
22855 0 0 90 90
22857 0 0 56 56
22859 0 0 48 48
22861 0 0 80 80
22863 0 0 85 85
22865 0 0 85 85
22867 0 0 114 114
22869 0 0 112 112
22871 0 0 87 87
22873 0 0 84 84
22875 0 0 81 81
22877 0 0 84 84
22879 0 0 93 93
22881 0 0 88 88
22883 0 0 76 76
22885 0 0 45 45
22887 0 0 42 42
22889 0 0 44 44
22891 0 0 72 72
22893 0 0 100 100
22895 0 0 85 85
22897 0 0 90 90
22899 0 0 74 74
22901 0 0 71 71
22903 0 0 84 84
22905 0 0 74 74
22907 0 0 68 68
22909 0 0 71 71
22911 0 0 95 95
22913 0 0 102 102
22915 0 0 76 76
22917 0 0 76 76
22919 0 0 88 88
22921 0 0 79 79
22923 0 0 101 101
22925 0 0 99 99
22927 0 0 94 94
22929 0 0 92 92
22931 0 0 95 95
22933 0 0 101 101
22935 0 0 76 76
22937 0 0 49 49
22939 0 0 50 50
22941 0 0 72 72
22943 0 0 78 78
22945 0 0 70 70
22947 0 0 88 88
22949 0 0 97 97
22951 0 0 96 96
22953 0 0 94 94
22955 0 0 94 94
22957 0 0 88 88
22959 0 0 97 97
22961 0 0 101 101
22963 0 0 97 97
22965 0 0 91 91
22967 0 0 61 61
22969 0 0 66 66
22971 0 0 62 62
22973 0 0 56 56
22975 0 0 86 86
22977 0 0 86 86
22979 0 0 90 90
22981 0 0 86 86
22983 0 0 62 62
22985 0 0 60 60
22987 0 0 85 85
22989 0 0 92 92
22991 0 0 85 85
22993 0 0 86 86
22995 0 0 91 91
22997 0 0 85 85
22999 0 0 89 89
23001 0 0 85 85
23003 0 0 81 81
23005 0 0 86 86
23007 0 0 80 80
23009 0 0 74 74
23011 0 0 75 75
23013 0 0 74 74
23015 0 0 74 74
23017 0 0 74 74
23019 0 0 77 77
23021 0 0 68 68
23023 0 0 66 66
23025 0 0 75 75
23027 0 0 78 78
23029 0 0 71 71
23031 0 0 72 72
23033 0 0 78 78
23035 0 0 71 71
23037 0 0 69 69
23041 0 0 57 57
23043 0 0 63 63
23045 0 0 68 68
23047 0 0 68 68
23049 0 0 63 63
23051 0 0 61 61
23053 0 0 64 64
23055 0 0 71 71
23057 0 0 69 69
23059 0 0 71 71
23061 0 0 97 97
23063 0 0 86 86
23065 0 0 58 58
23067 0 0 63 63
23069 0 0 60 60
23071 0 0 57 57
23073 0 0 55 55
23075 0 0 50 50
23077 0 0 79 79
23079 0 0 86 86
23081 0 0 90 90
23083 0 0 80 80
23085 0 0 80 80
23087 0 0 87 87
23089 0 0 86 86
23091 0 0 77 77
23093 0 0 80 80
23095 0 0 88 88
23097 0 0 80 80
23099 0 0 77 77
23101 0 0 75 75
23103 0 0 78 78
23105 0 0 76 76
23107 0 0 74 74
23109 0 0 71 71
23111 0 0 67 67
23113 0 0 59 59
23115 0 0 59 59
23117 0 0 75 75
23119 0 0 68 68
23121 0 0 65 65
23123 0 0 72 72
23125 0 0 63 63
23127 0 0 59 59
23129 0 0 63 63
23131 0 0 66 66
23133 0 0 60 60
23135 0 0 83 83
23137 0 0 76 76
23139 0 0 48 48
23141 0 0 49 49
23143 0 0 52 52
23145 0 0 45 45
23147 0 0 74 74
23149 0 0 75 75
23151 0 0 75 75
23153 0 0 76 76
23155 0 0 46 46
23157 0 0 47 47
23159 0 0 83 83
23161 0 0 106 106
23163 0 0 99 99
23165 0 0 100 100
23167 0 0 100 100
23169 0 0 95 95
23171 0 0 98 98
23173 0 0 94 94
23175 0 0 87 87
23177 0 0 77 77
23179 0 0 62 62
23181 0 0 69 69
23183 0 0 84 84
23185 0 0 77 77
23187 0 0 76 76
23189 0 0 82 82
23191 0 0 75 75
23193 0 0 68 68
23195 0 0 67 67
23197 0 0 69 69
23199 0 0 65 65
23201 0 0 60 60
23203 0 0 61 61
23205 0 0 57 57
23207 0 0 56 56
23209 0 0 49 49
23211 0 0 46 46
23213 0 0 49 49
23215 0 0 60 60
23217 0 0 54 54
23219 0 0 45 45
23221 0 0 77 77
23223 0 0 77 77
23225 0 0 78 78
23227 0 0 75 75
23229 0 0 71 71
23231 0 0 75 75
23233 0 0 74 74
23235 0 0 97 97
23237 0 0 94 94
23239 0 0 60 60
23241 0 0 58 58
23243 0 0 91 91
23245 0 0 85 85
23247 0 0 80 80
23249 0 0 82 82
23251 0 0 86 86
23253 0 0 79 79
23255 0 0 82 82
23257 0 0 83 83
23259 0 0 73 73
23261 0 0 69 69
23263 0 0 67 67
23265 0 0 63 63
23267 0 0 66 66
23269 0 0 63 63
23271 0 0 61 61
23273 0 0 61 61
23275 0 0 59 59
23277 0 0 63 63
23279 0 0 63 63
23281 0 0 89 89
23283 0 0 88 88
23285 0 0 88 88
23287 0 0 84 84
23289 0 0 77 77
23291 0 0 71 71
23293 0 0 69 69
23295 0 0 72 72
23297 0 0 66 66
23299 0 0 60 60
23301 0 0 61 61
23303 0 0 52 52
23305 0 0 51 51
23307 0 0 56 56
23309 0 0 59 59
23311 0 0 57 57
23313 0 0 55 55
23315 0 0 54 54
23317 0 0 46 46
23319 0 0 80 80
23321 0 0 87 87
23323 0 0 72 72
23325 0 0 88 88
23327 0 0 74 74
23329 0 0 78 78
23331 0 0 67 67
23333 0 0 76 76
23335 0 0 60 60
23337 0 0 109 109
23339 0 0 107 107
23341 0 0 103 103
23343 0 0 100 100
23345 0 0 94 94
23347 0 0 95 95
23349 0 0 95 95
23351 0 0 91 91
23353 0 0 88 88
23355 0 0 90 90
23357 0 0 92 92
23359 0 0 83 83
23361 0 0 80 80
23363 0 0 84 84
23365 0 0 82 82
23367 0 0 79 79
23369 0 0 77 77
23371 0 0 77 77
23373 0 0 80 80
23375 0 0 80 80
23377 0 0 73 73
23379 0 0 78 78
23381 0 0 81 81
23383 0 0 72 72
23385 0 0 70 70
23387 0 0 74 74
23389 0 0 72 72
23391 0 0 75 75
23393 0 0 77 77
23395 0 0 73 73
23397 0 0 75 75
23399 0 0 73 73
23401 0 0 70 70
23403 0 0 70 70
23405 0 0 67 67
23407 0 0 64 64
23409 0 0 64 64
23411 0 0 70 70
23413 0 0 69 69
23415 0 0 65 65
23417 0 0 66 66
23419 0 0 72 72
23421 0 0 73 73
23423 0 0 67 67
23425 0 0 66 66
23427 0 0 68 68
23429 0 0 65 65
23431 0 0 67 67
23433 0 0 69 69
23435 0 0 69 69
23437 0 0 72 72
23439 0 0 69 69
23441 0 0 66 66
23443 0 0 65 65
23445 0 0 65 65
23447 0 0 62 62
23449 0 0 63 63
23451 0 0 67 67
23453 0 0 64 64
23455 0 0 66 66
23457 0 0 67 67
23459 0 0 62 62
23461 0 0 65 65
23463 0 0 69 69
23465 0 0 69 69
23467 0 0 75 75
23469 0 0 75 75
23471 0 0 71 71
23473 0 0 65 65
23475 0 0 67 67
23477 0 0 71 71
23479 0 0 63 63
23481 0 0 63 63
23483 0 0 60 60
23485 0 0 58 58
23487 0 0 61 61
23489 0 0 65 65
23491 0 0 70 70
23493 0 0 68 68
23495 0 0 67 67
23497 0 0 70 70
23499 0 0 68 68
23501 0 0 65 65
23503 0 0 64 64
23505 0 0 65 65
23507 0 0 65 65
23509 0 0 63 63
23511 0 0 67 67
23513 0 0 66 66
23515 0 0 67 67
23517 0 0 68 68
23519 0 0 66 66
23521 0 0 67 67
23523 0 0 65 65
23525 0 0 62 62
23527 0 0 59 59
23529 0 0 62 62
23531 0 0 65 65
23533 0 0 63 63
23535 0 0 66 66
23537 0 0 67 67
23539 0 0 64 64
23541 0 0 64 64
23543 0 0 64 64
23545 0 0 61 61
23547 0 0 62 62
23549 0 0 63 63
23551 0 0 61 61
23553 0 0 62 62
23555 0 0 61 61
23557 0 0 61 61
23559 0 0 63 63
23561 0 0 63 63
23563 0 0 63 63
23565 0 0 63 63
23567 0 0 63 63
23569 0 0 61 61
23571 0 0 63 63
23573 0 0 65 65
23575 0 0 67 67
23577 0 0 65 65
23579 0 0 61 61
23581 0 0 64 64
23583 0 0 70 70
23585 0 0 70 70
23587 0 0 61 61
23589 0 0 61 61
23591 0 0 63 63
23593 0 0 63 63
23595 0 0 60 60
23597 0 0 57 57
23599 0 0 64 64
23601 0 0 63 63
23603 0 0 62 62
23605 0 0 61 61
23607 0 0 59 59
23609 0 0 64 64
23611 0 0 60 60
23613 0 0 55 55
23615 0 0 59 59
23617 0 0 64 64
23619 0 0 66 66
23621 0 0 63 63
23623 0 0 63 63
23625 0 0 60 60
23627 0 0 60 60
23629 0 0 61 61
23631 0 0 58 58
23633 0 0 60 60
23635 0 0 65 65
23637 0 0 62 62
23639 0 0 58 58
23641 0 0 58 58
23643 0 0 56 56
23645 0 0 60 60
23647 0 0 64 64
23649 0 0 62 62
23651 0 0 60 60
23653 0 0 59 59
23655 0 0 58 58
23657 0 0 57 57
23659 0 0 56 56
23661 0 0 55 55
23663 0 0 56 56
23665 0 0 57 57
23667 0 0 59 59
23669 0 0 58 58
23671 0 0 55 55
23673 0 0 56 56
23675 0 0 60 60
23677 0 0 62 62
23681 0 0 57 57
23683 0 0 58 58
23685 0 0 60 60
23687 0 0 63 63
23689 0 0 62 62
23691 0 0 58 58
23693 0 0 57 57
23695 0 0 60 60
23697 0 0 60 60
23699 0 0 65 65
23701 0 0 64 64
23703 0 0 55 55
23705 0 0 57 57
23707 0 0 60 60
23709 0 0 59 59
23711 0 0 57 57
23713 0 0 56 56
23715 0 0 56 56
23717 0 0 58 58
23719 0 0 58 58
23721 0 0 55 55
23723 0 0 59 59
23725 0 0 63 63
23727 0 0 62 62
23729 0 0 62 62
23731 0 0 64 64
23733 0 0 62 62
23735 0 0 57 57
23737 0 0 58 58
23739 0 0 59 59
23741 0 0 58 58
23743 0 0 56 56
23745 0 0 58 58
23747 0 0 62 62
23749 0 0 59 59
23751 0 0 57 57
23753 0 0 59 59
23755 0 0 57 57
23757 0 0 56 56
23759 0 0 56 56
23761 0 0 60 60
23763 0 0 63 63
23765 0 0 60 60
23767 0 0 57 57
23769 0 0 60 60
23771 0 0 63 63
23773 0 0 62 62
23775 0 0 60 60
23777 0 0 58 58
23779 0 0 58 58
23781 0 0 59 59
23783 0 0 57 57
23785 0 0 59 59
23787 0 0 61 61
23789 0 0 60 60
23791 0 0 63 63
23793 0 0 67 67
23795 0 0 69 69
23797 0 0 68 68
23799 0 0 70 70
23801 0 0 74 74
23803 0 0 76 76
23805 0 0 86 86
23807 0 0 91 91
23809 0 0 63 63
23811 0 0 68 68
23813 0 0 96 96
23815 0 0 53 53
23817 0 0 64 64
23819 0 0 71 71
23821 0 0 80 80
23823 0 0 94 94
23825 0 0 67 67
23827 0 0 70 70
23829 0 0 71 71
23831 0 0 71 71
23833 0 0 81 81
23835 0 0 82 82
23837 0 0 80 80
23839 0 0 86 86
23841 0 0 81 81
23843 0 0 77 77
23845 0 0 74 74
23847 0 0 68 68
23849 0 0 66 66
23851 0 0 64 64
23853 0 0 65 65
23855 0 0 68 68
23857 0 0 63 63
23859 0 0 64 64
23861 0 0 62 62
23863 0 0 52 52
23865 0 0 79 79
23867 0 0 78 78
23869 0 0 77 77
23871 0 0 68 68
23873 0 0 56 56
23875 0 0 55 55
23877 0 0 52 52
23879 0 0 80 80
23881 0 0 83 83
23883 0 0 59 59
23885 0 0 104 104
23887 0 0 111 111
23889 0 0 101 101
23891 0 0 91 91
23893 0 0 86 86
23895 0 0 86 86
23897 0 0 78 78
23899 0 0 71 71
23901 0 0 68 68
23903 0 0 64 64
23905 0 0 59 59
23907 0 0 58 58
23909 0 0 55 55
23911 0 0 52 52
23913 0 0 53 53
23915 0 0 50 50
23917 0 0 48 48
23919 0 0 50 50
23921 0 0 51 51
23923 0 0 49 49
23925 0 0 48 48
23927 0 0 49 49
23929 0 0 48 48
23931 0 0 48 48
23933 0 0 49 49
23935 0 0 45 45
23937 0 0 40 40
23939 0 0 43 43
23941 0 0 47 47
23943 0 0 44 44
23945 0 0 44 44
23947 0 0 50 50
23949 0 0 52 52
23951 0 0 50 50
23953 0 0 49 49
23955 0 0 53 53
23957 0 0 54 54
23959 0 0 51 51
23961 0 0 51 51
23963 0 0 51 51
23965 0 0 54 54
23967 0 0 54 54
23969 0 0 52 52
23971 0 0 52 52
23973 0 0 56 56
23975 0 0 57 57
23977 0 0 55 55
23979 0 0 56 56
23981 0 0 57 57
23983 0 0 55 55
23985 0 0 50 50
23987 0 0 51 51
23989 0 0 54 54
23991 0 0 53 53
23993 0 0 53 53
23995 0 0 54 54
23997 0 0 53 53
23999 0 0 87 87
24001 0 0 91 91
24003 0 0 89 89
24005 0 0 87 87
24007 0 0 85 85
24009 0 0 84 84
24011 0 0 85 85
24013 0 0 82 82
24015 0 0 80 80
24017 0 0 80 80
24019 0 0 76 76
24021 0 0 75 75
24023 0 0 73 73
24025 0 0 67 67
24027 0 0 67 67
24029 0 0 69 69
24031 0 0 70 70
24033 0 0 64 64
24035 0 0 61 61
24037 0 0 60 60
24039 0 0 57 57
24041 0 0 61 61
24043 0 0 61 61
24045 0 0 58 58
24047 0 0 56 56
24049 0 0 85 85
24051 0 0 89 89
24053 0 0 89 89
24055 0 0 86 86
24057 0 0 83 83
24059 0 0 84 84
24061 0 0 84 84
24063 0 0 81 81
24065 0 0 78 78
24067 0 0 79 79
24069 0 0 83 83
24071 0 0 80 80
24073 0 0 73 73
24075 0 0 74 74
24077 0 0 80 80
24079 0 0 76 76
24081 0 0 70 70
24083 0 0 69 69
24085 0 0 43 43
24087 0 0 44 44
24089 0 0 45 45
24091 0 0 53 53
24093 0 0 56 56
24095 0 0 57 57
24097 0 0 57 57
24099 0 0 60 60
24101 0 0 64 64
24103 0 0 71 71
24105 0 0 76 76
24107 0 0 83 83
24109 0 0 82 82
24111 0 0 52 52
24113 0 0 64 64
24115 0 0 68 68
24117 0 0 74 74
24119 0 0 75 75
24121 0 0 77 77
24123 0 0 80 80
24125 0 0 48 48
24127 0 0 42 42
24129 0 0 44 44
24131 0 0 46 46
24133 0 0 77 77
24135 0 0 75 75
24137 0 0 72 72
24139 0 0 74 74
24141 0 0 66 66
24143 0 0 91 91
24145 0 0 95 95
24147 0 0 92 92
24149 0 0 87 87
24151 0 0 87 87
24153 0 0 73 73
24155 0 0 66 66
24157 0 0 57 57
24159 0 0 56 56
24161 0 0 89 89
24163 0 0 82 82
24165 0 0 75 75
24167 0 0 73 73
24169 0 0 73 73
24171 0 0 67 67
24173 0 0 62 62
24175 0 0 63 63
24177 0 0 60 60
24179 0 0 59 59
24181 0 0 52 52
24183 0 0 45 45
24185 0 0 39 39
24187 0 0 41 41
24189 0 0 40 40
24191 0 0 71 71
24193 0 0 120 120
24195 0 0 111 111
24197 0 0 111 111
24199 0 0 110 110
24201 0 0 103 103
24203 0 0 104 104
24205 0 0 103 103
24207 0 0 100 100
24209 0 0 99 99
24211 0 0 96 96
24213 0 0 95 95
24215 0 0 94 94
24217 0 0 89 89
24219 0 0 87 87
24221 0 0 86 86
24223 0 0 91 91
24225 0 0 93 93
24227 0 0 83 83
24229 0 0 78 78
24231 0 0 76 76
24233 0 0 73 73
24235 0 0 72 72
24237 0 0 68 68
24239 0 0 74 74
24241 0 0 75 75
24243 0 0 72 72
24245 0 0 68 68
24247 0 0 66 66
24249 0 0 71 71
24251 0 0 70 70
24253 0 0 67 67
24255 0 0 64 64
24257 0 0 67 67
24259 0 0 69 69
24261 0 0 64 64
24263 0 0 63 63
24265 0 0 61 61
24267 0 0 62 62
24269 0 0 63 63
24271 0 0 60 60
24273 0 0 60 60
24275 0 0 64 64
24277 0 0 60 60
24279 0 0 57 57
24281 0 0 60 60
24283 0 0 57 57
24285 0 0 57 57
24287 0 0 59 59
24289 0 0 57 57
24291 0 0 57 57
24293 0 0 59 59
24295 0 0 56 56
24297 0 0 51 51
24299 0 0 52 52
24301 0 0 55 55
24303 0 0 55 55
24305 0 0 59 59
24307 0 0 61 61
24309 0 0 54 54
24311 0 0 47 47
24313 0 0 47 47
24315 0 0 54 54
24317 0 0 60 60
24321 0 0 58 58
24323 0 0 58 58
24325 0 0 59 59
24327 0 0 63 63
24329 0 0 62 62
24331 0 0 59 59
24333 0 0 62 62
24335 0 0 64 64
24337 0 0 63 63
24339 0 0 70 70
24341 0 0 70 70
24343 0 0 66 66
24345 0 0 71 71
24347 0 0 72 72
24349 0 0 71 71
24351 0 0 72 72
24353 0 0 74 74
24355 0 0 74 74
24357 0 0 79 79
24359 0 0 85 85
24361 0 0 89 89
24363 0 0 91 91
24365 0 0 99 99
24367 0 0 97 97
24369 0 0 94 94
24371 0 0 99 99
24373 0 0 99 99
24375 0 0 93 93
24377 0 0 93 93
24379 0 0 96 96
24381 0 0 96 96
24383 0 0 93 93
24385 0 0 96 96
24387 0 0 99 99
24389 0 0 93 93
24391 0 0 88 88
24393 0 0 85 85
24395 0 0 83 83
24397 0 0 83 83
24399 0 0 81 81
24401 0 0 82 82
24403 0 0 85 85
24405 0 0 79 79
24407 0 0 76 76
24409 0 0 80 80
24411 0 0 85 85
24413 0 0 80 80
24415 0 0 77 77
24417 0 0 78 78
24419 0 0 80 80
24421 0 0 84 84
24423 0 0 79 79
24425 0 0 76 76
24427 0 0 81 81
24429 0 0 83 83
24431 0 0 86 86
24433 0 0 85 85
24435 0 0 86 86
24437 0 0 90 90
24439 0 0 91 91
24441 0 0 93 93
24443 0 0 97 97
24445 0 0 110 110
24447 0 0 113 113
24449 0 0 86 86
24453 0 0 113 113
24521 0 0 107 107
24525 0 0 132 132
24527 0 0 140 140
24529 0 0 125 125
24531 0 0 114 114
24533 0 0 116 116
24535 0 0 115 115
24537 0 0 107 107
24539 0 0 102 102
24541 0 0 98 98
24543 0 0 95 95
24545 0 0 89 89
24547 0 0 85 85
24549 0 0 85 85
24551 0 0 86 86
24553 0 0 83 83
24555 0 0 82 82
24557 0 0 83 83
24559 0 0 83 83
24561 0 0 86 86
24563 0 0 84 84
24565 0 0 79 79
24567 0 0 80 80
24569 0 0 84 84
24571 0 0 87 87
24573 0 0 85 85
24575 0 0 81 81
24577 0 0 80 80
24579 0 0 79 79
24581 0 0 83 83
24583 0 0 88 88
24585 0 0 84 84
24587 0 0 84 84
24589 0 0 50 50
24591 0 0 40 40
24593 0 0 85 85
24595 0 0 92 92
24597 0 0 92 92
24599 0 0 91 91
24601 0 0 92 92
24603 0 0 91 91
24605 0 0 94 94
24607 0 0 94 94
24609 0 0 56 56
24611 0 0 51 51
24613 0 0 66 66
24615 0 0 58 58
24617 0 0 63 63
24619 0 0 53 53
24621 0 0 98 98
24623 0 0 96 96
24625 0 0 63 63
24627 0 0 55 55
24629 0 0 61 61
24631 0 0 55 55
24633 0 0 67 67
24635 0 0 58 58
24637 0 0 68 68
24639 0 0 90 90
24833 0 0 96 96
24835 0 0 91 91
24837 0 0 80 80
24839 0 0 81 81
24841 0 0 79 79
24843 0 0 80 80
24845 0 0 82 82
24847 0 0 82 82
24849 0 0 88 88
24851 0 0 86 86
24853 0 0 77 77
24855 0 0 76 76
24857 0 0 75 75
24859 0 0 75 75
24861 0 0 80 80
24863 0 0 84 84
24865 0 0 84 84
24867 0 0 79 79
24869 0 0 67 67
24871 0 0 67 67
24873 0 0 74 74
24875 0 0 76 76
24877 0 0 87 87
24879 0 0 86 86
24881 0 0 77 77
24883 0 0 80 80
24885 0 0 80 80
24887 0 0 82 82
24889 0 0 91 91
24891 0 0 87 87
24893 0 0 84 84
24895 0 0 84 84
24897 0 0 89 89
24899 0 0 90 90
24901 0 0 92 92
24903 0 0 90 90
24905 0 0 85 85
24907 0 0 92 92
24909 0 0 92 92
24911 0 0 87 87
24913 0 0 61 61
24915 0 0 60 60
24917 0 0 84 84
24919 0 0 86 86
24921 0 0 59 59
24923 0 0 66 66
24925 0 0 72 72
24927 0 0 72 72
24929 0 0 72 72
24931 0 0 77 77
24933 0 0 79 79
24935 0 0 43 43
24937 0 0 45 45
24939 0 0 46 46
24941 0 0 39 39
24943 0 0 65 65
24945 0 0 78 78
24947 0 0 56 56
24949 0 0 58 58
24951 0 0 56 56
24953 0 0 48 48
24955 0 0 59 59
24957 0 0 68 68
24961 0 0 58 58
24963 0 0 59 59
24965 0 0 41 41
24967 0 0 53 53
24969 0 0 83 83
24971 0 0 80 80
24973 0 0 48 48
24975 0 0 53 53
24977 0 0 55 55
24979 0 0 62 62
24981 0 0 71 71
24983 0 0 71 71
24985 0 0 70 70
24987 0 0 74 74
24989 0 0 72 72
24991 0 0 72 72
24993 0 0 79 79
24995 0 0 87 87
24997 0 0 93 93
24999 0 0 98 98
25001 0 0 110 110
25003 0 0 108 108
25005 0 0 112 112
25007 0 0 116 116
25009 0 0 120 120
25011 0 0 123 123
25013 0 0 127 127
25015 0 0 127 127
25017 0 0 126 126
25019 0 0 127 127
25021 0 0 121 121
25023 0 0 123 123
25025 0 0 127 127
25027 0 0 129 129
25029 0 0 124 124
25031 0 0 87 87
25033 0 0 61 61
25035 0 0 95 95
25037 0 0 97 97
25039 0 0 68 68
25041 0 0 70 70
25043 0 0 69 69
25045 0 0 93 93
25047 0 0 119 119
25049 0 0 93 93
25051 0 0 69 69
25053 0 0 71 71
25055 0 0 74 74
25057 0 0 76 76
25059 0 0 79 79
25061 0 0 84 84
25063 0 0 79 79
25065 0 0 78 78
25067 0 0 85 85
25069 0 0 98 98
25071 0 0 100 100
25073 0 0 89 89
25075 0 0 91 91
25077 0 0 96 96
25079 0 0 100 100
25081 0 0 106 106
25083 0 0 110 110
25085 0 0 129 129
25087 0 0 133 133
25089 0 0 76 76
25091 0 0 83 83
25093 0 0 130 130
25095 0 0 91 91
25097 0 0 110 110
25099 0 0 116 116
25101 0 0 108 108
25103 0 0 119 119
25105 0 0 81 81
25107 0 0 88 88
25109 0 0 94 94
25111 0 0 95 95
25113 0 0 126 126
25115 0 0 123 123
25117 0 0 96 96
25119 0 0 100 100
25121 0 0 99 99
25123 0 0 98 98
25125 0 0 87 87
25127 0 0 90 90
25129 0 0 111 111
25131 0 0 112 112
25133 0 0 109 109
25135 0 0 108 108
25137 0 0 90 90
25139 0 0 95 95
25141 0 0 112 112
25143 0 0 73 73
25145 0 0 94 94
25147 0 0 122 122
25149 0 0 111 111
25151 0 0 74 74
25153 0 0 79 79
25155 0 0 102 102
25157 0 0 79 79
25159 0 0 111 111
25161 0 0 132 132
25163 0 0 79 79
25165 0 0 118 118
25167 0 0 126 126
25169 0 0 110 110
25171 0 0 102 102
25173 0 0 110 110
25175 0 0 110 110
25177 0 0 110 110
25179 0 0 104 104
25181 0 0 109 109
25183 0 0 114 114
25185 0 0 94 94
25187 0 0 81 81
25189 0 0 90 90
25191 0 0 101 101
25193 0 0 94 94
25195 0 0 94 94
25197 0 0 96 96
25199 0 0 91 91
25201 0 0 79 79
25203 0 0 80 80
25205 0 0 92 92
25207 0 0 99 99
